ID,Kanji,Old_Kanji,Radical,Year of Inclusion,Strokes,Grade,JLPT-test,Name of Radical,English Meaning,Tamil Meaning,Reading within Joyo,Reading beyond Joyo,Kanji Classification,On within Joyo,Kun within Joyo,Stroke Order Image
311,祈,祈 [4],示,1981,8,7,2,"Shimesu, Shimesuhen",pray,பிரி,キ、いの-る,,形声 Phonetic,ki,ino(ru),祈.gif
314,軌,,車,1981,9,7,1,"Kuruma, Kurumahen",rut,கால்வழி,キ,,形声 Phonetic,ki,-,軌.gif
315,既,既 [4],无,1981,10,7,1,Munyoo,previously,முன்பே,キ、すで-に,,会意 Com. Ideographic,ki,sude(ni),既.gif
318,飢,,食,1981,10,7,1,"Shoku, Shokuhen",hungry,பசித்த,キ、う-える,,形声 Phonetic,ki,u(eru),飢.gif
319,鬼,,鬼,1981,10,7,1,"Oni, Kinyoo",ghost,பேய,キ、おに,,象形 Pictographic,ki,oni,鬼.gif
324,亀,龜,龜,2010,11,7,1,"Otsu, Otsunyoo",turtle,ஆமை,キ、かめ,,象形 Pictographic,ki,kame,亀.gif
326,幾,,幺,1981,12,7,1,Itogashira,how many,எத்தனை,キ、いく,,会意 Com. Ideographic,ki,iku,幾.gif
329,棋,,木,1981,12,7,1,"Ki, Kihen",chess piece,சதுரங்கக் காய்,キ,,形声 Phonetic,ki,-,棋.gif
331,棄,,木,1981,13,7,1,"Ki, Kihen",abandon,கைவிடு,キ,す,会意 Com. Ideographic,ki,-,棄.gif
332,毀,,殳,2010,13,7,0,Rumata,destroy,அழி,キ,,会意 Com. Ideographic,ki,-,毀.gif
335,畿,,田,2010,15,7,0,"Ta, Tahen",capital,தலைநகரம்,キ,,形声 Phonetic,ki,-,畿.gif
336,輝,,車,1981,15,7,1,"Kuruma, Kurumahen",radiance,ஒளிர்வு,キ、かがや-く,て,形声 Phonetic,ki,kagaya(ku),輝.gif
338,騎,,馬,1981,18,7,1,"Uma, Umahen",equestrian,குதிரைமேல் சவாரி,キ,,形声 Phonetic,ki,-,騎.gif
340,宜,,宀,1981,8,7,1,Ukanmuri,best regards,அன்பான வாழ்த்துகள்,ギ,よろ、むべ,象形 Pictographic,gi,-,宜.gif
341,偽,僞,人,1981,11,7,1,"Hito, Ninben, Hitoyane",falsehood,பொய்,ギ、いつわ-る、にせ,,形声 Phonetic,gi,"itsuwa(ru), nise",偽.gif
342,欺,,欠,1981,12,7,1,Akubi,deceit,ஏமாற்று,ギ、あざむ-く,,形声 Phonetic,gi,azamu(ku),欺.gif
345,儀,,人,1981,15,7,1,"Hito, Ninben, Hitoyane",ceremony,சடங்கு,ギ,,形声 Phonetic,gi,-,儀.gif
346,戯,戲,戈,1981,15,7,1,"Hokogamae, Hokozukuri",frolic,விளையாட்டு,ギ、たわむ-れる,ゲ、ざ,会意 Com. Ideographic,gi,tawamu(reru),戯.gif
347,擬,,手,1981,17,7,1,Tehen,mimic,போல நடி,ギ,,形声 Phonetic,gi,-,擬.gif
348,犠,犧,牛,1981,17,7,1,"Ushi, Ushihen",sacrifice,பலியிடு,ギ,,形声 Phonetic,gi,-,犠.gif
350,菊,,艸,1981,11,7,1,Kusakanmuri,chrysanthemum,கிரிஸாந்தமம்,キク,,会意 Com. Ideographic,kiku,-,菊.gif
351,吉,,口,1981,6,7,1,"Kuchi, Kuchihen",good luck,அதிர்ஷ்டம்,キチ、キツ,よ,会意 Com. Ideographic,"kichi, kitsu",-,吉.gif
352,喫,,口,1981,12,7,2,"Kuchi, Kuchihen",consume,உட்கு,キツ,,形声 Phonetic,kitsu,-,喫.gif
353,詰,,言,1981,13,7,2,"Gon, Gonben",packed,நெருக்கமாக நிரம்பிய,キツ、つ-める、つ-まる、つ-む,なじ,形声 Phonetic,kitsu,"tsu(meru), tsu(maru), tsu(mu)",詰.gif
354,却,,卩,1981,7,7,1,"Fushizukuri, Warifu",instead,பதிலாக,キャク,かえ,会意 Com. Ideographic,kyaku,-,却.gif
356,脚,,肉,1981,11,7,1,"Niku, Nikuzuki",leg,கால்,キャク、[キャ]、あし,,形声 Phonetic,"kyaku, [kya]",ashi,脚.gif
358,虐,,虍,1981,9,7,1,Toragashira,tyrannize,அடக்குமுறை செய்,ギャク、しいた-げる,,象形 Pictographic,gyaku,shiita(geru),虐.gif
361,及,,又,1981,3,7,1,No,reach out,நீட்டிக்கக் கை நீட்டு,キュウ、およ-ぶ、およ-び、およ-ぼす,,会意 Com. Ideographic,kyuu,"oyo(bu), oyo(bi), oyo(bosu)",及.gif
363,丘,,一,1981,5,7,1,Ichi,hill,மேடு,キュウ、おか,ク,象形 Pictographic,kyuu,oka,丘.gif
367,朽,,木,1981,6,7,1,"Ki, Kihen",decay,சிதைவு,キュウ、く-ちる,,形声 Phonetic,kyuu,ku(chiru),朽.gif
368,臼,,臼,2010,6,7,0,Usu,mortar,கலக்குமாவு,キュウ、うす,,象形 Pictographic,kyuu,usu,臼.gif
374,糾,,糸,1981,9,7,1,"Ito, Itohen",twist,முறுக்கு,キュウ,ただ,形声 Phonetic,kyuu,-,糾.gif
379,嗅,,口,2010,13,7,0,"Kuchi, Kuchihen",smell,மணம்,キュウ、か-ぐ,,会意 Com. Ideographic,kyuu,ka(gu),嗅.gif
380,窮,,穴,1981,15,7,1,"Ana, Anakanmuri",hard up,தட்டுப்பாடு,キュウ、きわ-める、きわ-まる,,会意 Com. Ideographic,kyuu,"kiwa(meru), kiwa(maru)",窮.gif
383,巨,,工,1981,5,7,2,Hakogamae,gigantic,மிகப்பெரியது,キョ,コ,象形 Pictographic,kyo,-,巨.gif
385,拒,,手,1981,8,7,1,Tehen,repel,தடுக்க,キョ、こば-む,,形声 Phonetic,kyo,koba(mu),拒.gif
386,拠,據,手,1981,8,7,1,Tehen,foothold,தாங்குவிடம்,キョ、コ,よりどころ、よ,形声 Phonetic,"kyo, ko",-,拠.gif
388,虚,虛,虍,1981,11,7,1,Toragashira,void,வெற்றிடம்,キョ、[コ],むな,形声 Phonetic,"kyo, [ko]",-,虚.gif
390,距,,足,1981,12,7,1,"Ashi, Ashihen",long-distance,தூரப் பயணம்,キョ,,形声 Phonetic,kyo,-,距.gif
392,御,,彳,1981,12,7,3,Gyooninben,honorable,மதிப்பிற்குரிய,ギョ、ゴ、おん,おさ、お、み,形声 Phonetic,"gyo, go",on,御.gif
394,凶,,凵,1981,4,7,1,Ukebako,villain,தீயவன்,キョウ,,象形 Pictographic,kyoo,-,凶.gif
396,叫,,口,1981,6,7,2,"Kuchi, Kuchihen",shout,கத்த,キョウ、さけ-ぶ,,形声 Phonetic,kyoo,sake(bu),叫.gif
397,狂,,犬,1981,7,7,1,"Inu, Kemonohen",lunatic,பைத்தியக்காரன்,キョウ、くる-う、くる-おしい,,形声 Phonetic,kyoo,"kuru(u), kuru(oshii)",狂.gif
399,享,,亠,1981,8,7,1,Nabebuta,receive,பெறு,キョウ,,象形 Pictographic,kyoo,-,享.gif
402,況,,水,1981,8,7,2,"Mizu, Sanzui, Shitamizu",condition,நிலைமை,キョウ,,形声 Phonetic,kyoo,-,況.gif
403,峡,峽,山,1981,9,7,1,"Yama, Yamahen",gorge,பள்ளத்தாக்கு,キョウ,,形声 Phonetic,kyoo,-,峡.gif
404,挟,挾,手,1981,9,7,2,Tehen,pinch,கிள்ளு,キョウ、はさ-む、はさ-まる,さしはさ,形声 Phonetic,kyoo,"hasa(mu), hasa(maru)",挟.gif
405,狭,狹,犬,1981,9,7,1,"Inu, Kemonohen",cramped,நெருக்கம்,キョウ、せま-い、せば-める、せば-まる,さ,形声 Phonetic,kyoo,"sema(i), saba(meru), seba(maru)",狭.gif
406,恐,,心,1981,10,7,3,"Kokoro, Risshinben, Shitagokoro",fear,பயம்,キョウ、おそ-れる、おそ-ろしい,,形声 Phonetic,kyoo,"oso(reru), oso(roshii)",恐.gif
407,恭,,心,1981,10,7,1,"Kokoro, Risshinben, Shitagokoro",respect,மரியாதை,キョウ、うやうや-しい,ク,形声 Phonetic,kyoo,uyauya(shii),恭.gif
409,脅,,肉,1981,10,7,1,"Niku, Nikuzuki",threaten,அச்சுறுத்து,キョウ、おびや-かす、おど-す、おど-かす,おび,形声 Phonetic,kyoo,"obiya(kasu), odo(su), odo(kasu)",脅.gif
415,矯,,矢,1981,17,7,1,"Ya, Yahen",rectify,திருத்து,キョウ、た-める,,形声 Phonetic,kyoo,ta(meru),矯.gif
418,響,響 [4],音,1981,20,7,1,Oto,echo,எதிரொலி,キョウ、ひび-く,,形声 Phonetic,kyoo,hibi(ku),響.gif
419,驚,,馬,1981,22,7,1,"Uma, Umahen",wonder,வியப்பு,キョウ、おどろ-く、おどろ-かす,,形声 Phonetic,kyoo,"odoro(ku), odoro(kasu)",驚.gif
420,仰,,人,1981,6,7,1,"Hito, Ninben, Hitoyane",face-up,முகம்கீழாக,ギョウ、[コウ]、あお-ぐ、おお-せ,,形声 Phonetic,"gyoo, [koo]","ao(gu), oo(se)",仰.gif
421,暁,曉,日,1981,12,7,1,"Nichi, Nichihen",daybreak,விடியல்,ギョウ、あかつき,キョウ,形声 Phonetic,gyoo,akatsuki,暁.gif
423,凝,,冫,1981,16,7,1,Nisui,congeal,உறை,ギョウ、こ-る、こ-らす,,形声 Phonetic,gyoo,"ko(ru), ko(rasu)",凝.gif
428,巾,,巾,2010,3,7,0,"Haba, Kinben",towel,துணி,キン,はば,象形 Pictographic,kin,-,巾.gif
429,斤,,斤,1981,4,7,1,"Kin, Onozukuri",axe,கோடரி,キン,,象形 Pictographic,kin,-,斤.gif
433,菌,,艸,1981,11,7,1,Kusakanmuri,germ,நுண்ணுயிரி,キン,,形声 Phonetic,kin,-,菌.gif
435,琴,,玉,1981,12,7,1,"Tama, Oo",harp,வீணை,キン、こと,ゴン,形声 Phonetic,kin,koto,琴.gif
437,僅,,人,2010,13,7,0,"Hito, Ninben, Hitoyane",a wee bit,சிறிதளவு,キン、わず-か,,形声 Phonetic,kin,wazu(ka),僅.gif
439,緊,,糸,1981,15,7,1,"Ito, Itohen",tense,பதட்டமான,キン,し,形声 Phonetic,kin,-,緊.gif
440,錦,,金,2010,16,7,1,"Kane, Kanehen",brocade,பட்டு அலங்காரத் துணி,キン、にしき,,形声 Phonetic,kin,nishiki,錦.gif
441,謹,謹 [4],言,1981,17,7,1,"Gon, Gonben",discreet,விவேகமான,キン、つつし-む,,形声 Phonetic,kin,tsutsushi(mu),謹.gif
442,襟,,衣,1981,18,7,1,"Koromo, Koromohen",collar,கழுத்துப்பட்டி,キン、えり,,形声 Phonetic,kin,eri,襟.gif
443,吟,,口,1981,7,7,1,"Kuchi, Kuchihen",versify,பாடல் வடிவில் எழுத,ギン,,形声 Phonetic,gin,-,吟.gif
448,駆,驅,馬,1981,14,7,1,"Uma, Umahen",drive,ஓட்டு,ク、か-ける、か-る,,形声 Phonetic,ku,"ka(keru), ka(ru)",駆.gif
450,惧,,心,2010,11,7,0,"Kokoro, Risshinben, Shitagokoro",dread,பயம்,グ,,形声 Phonetic,gu,-,惧.gif
451,愚,,心,1981,13,7,1,"Kokoro, Risshinben, Shitagokoro",foolish,முட்டாள்,グ、おろ-か,,形声 Phonetic,gu,oro(ka),愚.gif
453,偶,,人,1981,11,7,3,"Hito, Ninben, Hitoyane",accidentally,தற்செயலாக,グウ,,形声 Phonetic,guu,-,偶.gif
454,遇,,辵,1981,12,7,1,Shinnyoo,interview,நேர்காணல்,グウ,あ,形声 Phonetic,guu,-,遇.gif
455,隅,,阜,1981,12,7,2,Kozatohen,corner,மூலை,グウ、すみ,,形声 Phonetic,guu,sumi,隅.gif
456,串,,丨,2010,7,7,0,"Bou, Tatebou",skewer,சிலுவை கம்பி,くし,,象形 Pictographic,-,kushi,串.gif
457,屈,,尸,1981,8,7,1,Shikabane,yield,கொடு,クツ,かが,象形 Pictographic,kutsu,-,屈.gif
458,掘,,手,1981,11,7,2,Tehen,dig,தோண்டு,クツ、ほ-る,,形声 Phonetic,kutsu,ho(ru),掘.gif
459,窟,,穴,2010,13,7,0,"Ana, Anakanmuri",cavern,பாதாள குகை,クツ,,形声 Phonetic,kutsu,-,窟.gif
460,熊,,火,2010,14,7,1,"Hi, Hihen, Renga",bear,கரடி,くま,ユウ,会意 Com. Ideographic,-,kuma,熊.gif
461,繰,,糸,1981,19,7,1,"Ito, Itohen",winding,சுருள் பாதை,く-る,,形声 Phonetic,-,ku(ru),繰.gif
464,勲,勳,力,1981,15,7,1,Chikara,meritorious deed,சிறப்பான செயல்,クン,いさお,形声 Phonetic,kun,-,勲.gif
465,薫,薰,艸,1981,16,7,1,Kusakanmuri,fragrant,மணமுள்ள,クン、かお-る,,形声 Phonetic,kun,kao(ru),薫.gif
470,刑,,刀,1981,6,7,1,"Katana, Rittoo",punish,தண்டி,ケイ,ギョウ,形声 Phonetic,kei,-,刑.gif
474,茎,莖,艸,1981,8,7,1,Kusakanmuri,stalk,தண்டு,ケイ、くき,,形声 Phonetic,kei,kuki,茎.gif
477,契,,大,1981,9,7,1,Dai,pledge,உறுதி,ケイ、ちぎ-る,,会意 Com. Ideographic,kei,chigi(ru),契.gif
479,恵,惠,心,1981,10,7,2,"Kokoro, Risshinben, Shitagokoro",favor,அனுகூலம்,ケイ、エ、めぐ-む,,形声 Phonetic,"kei, e",megu(mu),恵.gif
480,啓,,口,1981,11,7,1,"Kuchi, Kuchihen",disclose,வெளிப்படுத்து,ケイ,,会意 Com. Ideographic,kei,-,啓.gif
481,掲,揭,手,1981,11,7,1,Tehen,put up (a notice),அறிவிப்பு ஒட்டு,ケイ、かか-げる,,形声 Phonetic,kei,kaka(geru),掲.gif
482,渓,溪,水,1981,11,7,1,"Mizu, Sanzui, Shitamizu",mountain stream,மலைநதி,ケイ,ケ、たに,形声 Phonetic,kei,-,渓.gif
484,蛍,螢,虫,1981,11,7,1,"Mushi, Mushihen",lightning-bug,மின்மினிப் பூச்சி,ケイ、ほたる,,形声 Phonetic,kei,hotaru,蛍.gif
488,傾,,人,1981,13,7,2,"Hito, Ninben, Hitoyane",lean,சாய்ந்து நில்,ケイ、かたむ-く、かたむ-ける,,形声 Phonetic,kei,"katamu(ku), katamu(keru)",傾.gif
489,携,,手,1981,13,7,1,Tehen,portable,கையடக்கமான,ケイ、たずさ-える、たずさ-わる,,形声 Phonetic,kei,"tazusa(eru), tazusa(waru)",携.gif
490,継,繼,糸,1981,13,7,1,"Ito, Itohen",inherit,மரபு பெறு,ケイ、つ-ぐ,ケ,形声 Phonetic,kei,tsu(gu),継.gif
491,詣,,言,2010,13,7,0,"Gon, Gonben",visit a temple,கோயிலுக்குப் போ,ケイ、もう-でる,,形声 Phonetic,kei,mou(deru),詣.gif
492,慶,,心,1981,15,7,1,"Kokoro, Risshinben, Shitagokoro",jubilation,மகிழ்ச்சிக் களிப்பு,ケイ,よろこ,会意 Com. Ideographic,kei,-,慶.gif
493,憬,,心,2010,15,7,0,"Kokoro, Risshinben, Shitagokoro",long for,ஏக்கப்படு,ケイ,,形声 Phonetic,kei,-,憬.gif
494,稽,,禾,2010,15,7,0,"Nogi, Nogihen",consider,சிந்தி,ケイ,,会意 Com. Ideographic,kei,-,稽.gif
495,憩,,心,1981,16,7,1,"Kokoro, Risshinben, Shitagokoro",recess,இடைவேளை,ケイ、いこ-い、いこ-う,,形声 Phonetic,kei,"iko(i), iko(u)",憩.gif
497,鶏,鷄,鳥,1981,19,7,1,Tori,chicken,கோழி,ケイ、にわとり,どり,形声 Phonetic,kei,niwatori,鶏.gif
499,迎,,辵,1981,7,7,3,Shinnyoo,welcome,வரவேற்று,ゲイ、むか-える,,形声 Phonetic,gei,muka(eru),迎.gif
500,鯨,,魚,1981,19,7,1,"Uo, Uohen",whale,திமிங்கலம்,ゲイ、くじら,,形声 Phonetic,gei,kujira,鯨.gif
501,隙,,阜,2010,13,7,0,Kozatohen,fissure,விரிசல்,ゲキ、すき,ひま,会意 Com. Ideographic,geki,suki,隙.gif
503,撃,擊,手,1981,15,7,1,Te,beat,அடி,ゲキ、う-つ,,形声 Phonetic,geki,u(tsu),撃.gif
505,桁,,木,2010,10,7,0,"Ki, Kihen",beam,ஒளிக்கதிர்,けた,コウ,形声 Phonetic,-,keta,桁.gif
511,傑,,人,1981,13,7,1,"Hito, Ninben, Hitoyane",greatness,மிகப் பெரியது,ケツ,,形声 Phonetic,ketsu,-,傑.gif
518,肩,,肉,1981,8,7,2,"Niku, Nikuzuki",shoulder,தோள்,ケン、かた,,象形 Pictographic,ken,kata,肩.gif
522,倹,儉,人,1981,10,7,1,"Hito, Ninben, Hitoyane",frugal,சிக்கனம்,ケン,,形声 Phonetic,ken,-,倹.gif
523,兼,,八,1981,10,7,1,Hachi,concurrently,ஒரே நேரத்தில்,ケン、か-ねる,,会意 Com. Ideographic,ken,ka(neru),兼.gif
524,剣,劍,刀,1981,10,7,1,"Katana, Rittoo",sabre,சேபர்,ケン、つるぎ,,形声 Phonetic,ken,tsurugi,剣.gif
525,拳,,手,2010,10,7,1,Tehen,fist,முஷ்டி,ケン、こぶし,,形声 Phonetic,ken,kobushi,拳.gif
526,軒,,車,1981,10,7,2,"Kuruma, Kurumahen",flats,சமநிலப் பகுதி,ケン、のき,,形声 Phonetic,ken,noki,軒.gif
529,圏,圈,囗,1981,12,7,1,Kunigamae,sphere,கோளம்,ケン,,形声 Phonetic,ken,-,圏.gif
530,堅,,土,1981,12,7,1,"Tsuchi, Tsuchihen",strict,கடுமையான,ケン、かた-い,,形声 Phonetic,ken,kata(i),堅.gif
532,嫌,,女,1981,13,7,1,"Onna, Onnahen",dislike,வெறுப்பு,ケン、[ゲン]、きら-う、いや,,形声 Phonetic,"ken, [gen]","kira(u), iya",嫌.gif
533,献,獻,犬,1981,13,7,1,"Inu, Kemonohen",offering,பலி,ケン、[コン],,会意 Com. Ideographic,"ken, [kon]",-,献.gif
535,遣,,辵,1981,13,7,1,Shinnyoo,dispatch,அனுப்பு,ケン、つか-う、つか-わす,や,形声 Phonetic,ken,"tsuka(u), tsuka(wasu)",遣.gif
538,賢,,貝,1981,16,7,2,"Kai, Kaihen",intelligent,புத்திசாலி,ケン、かしこ-い,,形声 Phonetic,ken,kashiko(i),賢.gif
539,謙,,言,1981,17,7,1,"Gon, Gonben",self-effacing,தன்னைத் தாழ்த்தும்,ケン,へりくだ,形声 Phonetic,ken,-,謙.gif
540,鍵,,金,2010,17,7,0,"Kane, Kanehen",key,சாவி,ケン、かぎ,,形声 Phonetic,ken,kagi,鍵.gif
541,繭,,糸,1981,18,7,1,"Ito, Itohen",cocoon,பட்டுப்புழுக் கூடு,ケン、まゆ,,会意 Com. Ideographic,ken,mayu,繭.gif
542,顕,顯,頁,1981,18,7,1,Oogai,appear,தோன்று,ケン,あらわ、あき,会意 Com. Ideographic,ken,-,顕.gif
544,懸,,心,1981,20,7,1,"Kokoro, Risshinben, Shitagokoro",suspend,தொங்கு,ケン、[ケ]、か-ける、か-かる,,形声 Phonetic,"ken, [ke]","ka(keru), ka(karu)",懸.gif
546,幻,,幺,1981,4,7,1,Itogashira,phantasm,பேயுரு,ゲン、まぼろし,,象形 Pictographic,gen,maboroshi,幻.gif
547,玄,,玄,1981,5,7,1,Gen,mysterious,மர்மமான,ゲン,くろ,会意 Com. Ideographic,gen,-,玄.gif
549,弦,,弓,1981,8,7,1,"Yumi, Yumihen",bowstring,வில் நாண்,ゲン、つる,,形声 Phonetic,gen,tsuru,弦.gif
553,舷,,舟,2010,11,7,0,"Fune, Funehen",gunwale,படகின் ஓரம்,ゲン,ふなばた,形声 Phonetic,gen,-,舷.gif
562,股,,肉,2010,8,7,0,"Niku, Nikuzuki",crotch,தொடை,コ、また,もも,形声 Phonetic,ko,mata,股.gif
563,虎,,虍,2010,8,7,1,Toragashira,tiger,புலி,コ、とら,,象形 Pictographic,ko,tora,虎.gif
564,孤,,子,1981,9,7,1,"Ko, Kohen",orphan,அநாதை,コ,,形声 Phonetic,ko,-,孤.gif
565,弧,,弓,1981,9,7,1,"Yumi, Yumihen",arc,வில்வளைவு,コ,,形声 Phonetic,ko,-,弧.gif
567,枯,,木,1981,9,7,2,"Ki, Kihen",wither,வாடு,コ、か-れる、か-らす,,形声 Phonetic,ko,"ka(reru), ka(rasu)",枯.gif
571,雇,,隹,1981,12,7,2,Furutori,employ,பணி செய்,コ、やと-う,,形声 Phonetic,ko,yato(u),雇.gif
572,誇,,言,1981,13,7,1,"Gon, Gonben",boast,பெருமை பேசு,コ、ほこ-る,,形声 Phonetic,ko,hoko(ru),誇.gif
573,鼓,,鼓,1981,13,7,1,Tsuzumi,drum,முரசு,コ、つづみ,,会意 Com. Ideographic,ko,tsuzumi,鼓.gif
574,錮,,金,2010,16,7,0,"Kane, Kanehen",tie up,கட்டிப் பிணை,コ,,形声 Phonetic,ko,-,錮.gif
575,顧,,頁,1981,21,7,1,Oogai,look back,மீண்டும் பார்,コ、かえり-みる,,会意 Com. Ideographic,ko,kaeri(miru),顧.gif
577,互,,二,1981,4,7,3,Ni,mutually,ஒருவருக்கொருவர்,ゴ、たが-い,,象形 Pictographic,go,taga(i),互.gif
579,呉,,口,1981,7,7,1,"Kuchi, Kuchihen",give,கொடு,ゴ,くれ,会意 Com. Ideographic,go,-,呉.gif
581,娯,,女,1981,10,7,1,"Onna, Onnahen",recreation,பொழுதுபோக்கு,ゴ,,形声 Phonetic,go,-,娯.gif
582,悟,,心,1981,10,7,1,"Kokoro, Risshinben, Shitagokoro",enlightenment,பிரகாசமடை,ゴ、さと-る,,形声 Phonetic,go,sato(ru),悟.gif
583,碁,,石,1981,13,7,1,"Ishi, Ishihen",Go,போ,ゴ,キ,形声 Phonetic,go,-,碁.gif
590,勾,,勹,2010,4,7,0,Tsutsumigamae,capture,பிடி,コウ,ま,会意 Com. Ideographic,koo,-,勾.gif
591,孔,,子,1981,4,7,1,"Ko, Kohen",cavity,துளை,コウ,ク、あな,象形 Pictographic,koo,-,孔.gif
593,巧,,工,1981,5,7,1,"E, Takumihen",adroit,திறமைமிக்க,コウ、たく-み,,形声 Phonetic,koo,taku(mi),巧.gif
595,甲,,田,1981,5,7,1,"Ta, Tahen",armor,கவசம்,コウ、カン,きのえ、かぶと,象形 Pictographic,"koo, kan",-,甲.gif
601,江,,水,1981,6,7,1,"Mizu, Sanzui, Shitamizu",inlet,உள்நுழைவு முகப்பு,コウ、え,,形声 Phonetic,koo,e,江.gif
604,坑,,土,1981,7,7,1,"Tsuchi, Tsuchihen",pit,குழி,コウ,あな,形声 Phonetic,koo,-,坑.gif
606,抗,,手,1981,7,7,1,Tehen,confront,எதிர்கொள்,コウ,あ,形声 Phonetic,koo,-,抗.gif
607,攻,,攴,1981,7,7,1,Nobun,aggression,தாக்குதல்,コウ、せ-める,おさ,会意 Com. Ideographic,koo,se(meru),攻.gif
608,更,,曰,1981,7,7,3,Hirabi,grow late,தாமதமாக ஆகு,コウ、さら、ふ-ける、ふ-かす,が,会意 Com. Ideographic,koo,"sara, fu(keru), fu(kasu)",更.gif
611,拘,,手,1981,8,7,1,Tehen,arrest,கைது செய்,コウ,かかわ,形声 Phonetic,koo,-,拘.gif
612,肯,,肉,1981,8,7,2,"Niku, Nikuzuki",agreement,உடன்பாடு,コウ,,象形 Pictographic,koo,-,肯.gif
613,侯,,人,1981,9,7,1,"Hito, Ninben, Hitoyane",marquis,மார்க்விஸ்,コウ,,会意 Com. Ideographic,koo,-,侯.gif
615,恒,恆,心,1981,9,7,1,"Kokoro, Risshinben, Shitagokoro",constancy,நிலைத்தன்மை,コウ,つね、づね,形声 Phonetic,koo,-,恒.gif
616,洪,,水,1981,9,7,1,"Mizu, Sanzui, Shitamizu",deluge,பெருவெள்ளம்,コウ,,形声 Phonetic,koo,-,洪.gif
619,荒,,艸,1981,9,7,2,Kusakanmuri,laid waste,சிதைந்த,コウ、あら-い、あ-れる、あ-らす,すさ,形声 Phonetic,koo,"ara(i), a(reru), a(rasu)",荒.gif
